,Date,Return,Log Return,Volatility,Distance_MA50,Distance_EMA20,Cumulated_Return_5d,RSI14,Trend
61,2010-04-01 00:00:00-04:00,0.0068371401694233835,0.006813872920662999,0.004875919730191243,0.052733955657631185,0.01777800460231884,0.009858742121809483,71.4020494347954,Bull
62,2010-04-05 00:00:00-04:00,0.00814919722773233,0.008116171819065713,0.004243583732195082,0.05988869325755665,0.02352595603757302,0.01869975608938268,74.94685467402175,Range
63,2010-04-06 00:00:00-04:00,0.002357664772610013,0.0023548898417353387,0.0042180470442235735,0.060442149434712315,0.023406688935329052,0.01466032138504425,72.62568761337324,Range
64,2010-04-07 00:00:00-04:00,-0.005712277487458839,-0.005728654942664392,0.004579963893917442,0.05268910000974874,0.015859189800815868,0.008176701425706145,62.68418962470418,Range
65,2010-04-08 00:00:00-04:00,0.0034641695417809704,0.0034581831277921303,0.004556061479956634,0.054477288303140935,0.017497908774617082,0.01512774606520395,65.32574099721046,Range
66,2010-04-09 00:00:00-04:00,0.00656718947926338,0.006545719437726263,0.0046509121671297685,0.05948888061476049,0.02182401075146801,0.014855572518243765,74.18923967740655,Range
67,2010-04-12 00:00:00-04:00,0.0015897680168697192,0.0015885056734077354,0.004631093767531819,0.058992998825710276,0.02116549103347676,0.008252508898803024,72.59708709651173,Range
68,2010-04-13 00:00:00-04:00,0.0007511227089742611,0.0007508407574902339,0.004622472727586197,0.057379396549138095,0.019800205545001053,0.006636518795430479,69.39116660878146,Bear
69,2010-04-14 00:00:00-04:00,0.011349235559811266,0.011285316155517339,0.004903275303764069,0.06701147014203417,0.028298797960362283,0.023909931420788677,80.93890816056056,Bear
70,2010-04-15 00:00:00-04:00,0.0008255336324105578,0.0008251930669407149,0.0048330749462106625,0.06575990983716244,0.026296385694289857,0.02121753283296335,83.42954620406663,Bear
71,2010-04-16 00:00:00-04:00,-0.015912417827839476,-0.01604037961818602,0.006265056300241396,0.04696478143595092,0.009007170912356848,-0.001589259751930916,65.79561539789401,Bear
72,2010-04-19 00:00:00-04:00,0.0037702868105886633,0.0037631970938608933,0.006109310436489003,0.04837289352140798,0.011576328389878885,0.0005843381146606319,64.62983898799251,Bear
73,2010-04-20 00:00:00-04:00,0.008930697432907309,0.008891054605164121,0.0062738753565867705,0.05502930428751016,0.018609769854943024,0.008762549635474848,68.3157012741135,Bear
74,2010-04-21 00:00:00-04:00,-0.0018202613596054462,-0.0018219200484511783,0.006199120293172966,0.05032130213013749,0.015134816586270054,-0.0043732642087843665,69.63473668769254,Bear
75,2010-04-22 00:00:00-04:00,0.0029837665474194974,0.0029793239509347635,0.0060293605073457246,0.05085006700375338,0.016404608910704853,-0.0022262422553688266,68.13042065107686,Bear
76,2010-04-23 00:00:00-04:00,0.006528105682826801,0.006506889883521437,0.006062776433121022,0.05491832477977342,0.020798891840141588,0.02052637232347987,67.50860972427954,Bear
77,2010-04-26 00:00:00-04:00,-0.003776677680937368,-0.003783827335059843,0.0061800256136487295,0.04845295884877307,0.015304617209545165,0.0128534252400756,62.99193941575573,Bear
78,2010-04-27 00:00:00-04:00,-0.023650781808230992,-0.023934951041822472,0.008338993460801384,0.021734777762610943,-0.007885021226185122,-0.019854730962070133,50.54140141942501,Bear
79,2010-04-28 00:00:00-04:00,0.007596582606275604,0.007567873873134614,0.008487839652871847,0.027707980925363362,-0.00031516220349123446,-0.010608024477125277,52.636079727472925,Bear
80,2010-04-29 00:00:00-04:00,0.012397521496711583,0.01232130153956061,0.008798605024488974,0.0384728922900578,0.010915216498925512,-0.001321838681287879,55.33824247946544,Bear
81,2010-04-30 00:00:00-04:00,-0.016962056606105502,-0.017107559993044072,0.009631670687999146,0.01939465065180131,-0.005641649695225006,-0.024628800455469335,46.70897125877424,Bear
82,2010-05-03 00:00:00-04:00,0.012961953992381092,0.012878666804455364,0.009890241195144882,0.030898091313206835,0.006552276181130066,-0.00824052797863839,51.668807329908276,Bear
83,2010-05-04 00:00:00-04:00,-0.023514996764940843,-0.023795886453523967,0.011260755591832611,0.005482453092520412,-0.01551155420559085,-0.008102599765727692,39.23776284833363,Bear
84,2010-05-05 00:00:00-04:00,-0.005956095671871053,-0.005973903956805665,0.011266732716301426,-0.0017806148443182273,-0.019378568698704673,-0.021444116184464956,37.33728622076,Bear
85,2010-05-06 00:00:00-04:00,-0.033213449120555794,-0.03377754121414731,0.013361675547694971,-0.03535934342492396,-0.04723374868346509,-0.06553043871721864,33.622694932856604,Bear
86,2010-05-07 00:00:00-04:00,-0.014875490599587371,-0.014987240315895592,0.013461838923635998,-0.04987826311095364,-0.05588427701420682,-0.06354696245996772,29.476869432977438,Bear
87,2010-05-10 00:00:00-04:00,0.044041038109728925,0.0430987972221099,0.01714846950798274,-0.009028125235785205,-0.012959566756337684,-0.034815278499928826,40.429903341151075,Bear
88,2010-05-11 00:00:00-04:00,-0.002840771629040062,-0.002844814278742497,0.017143813470743195,-0.01258435047661779,-0.01428347853648552,-0.014380303908495429,40.250441961212076,Bear
89,2010-05-12 00:00:00-04:00,0.013985700944932233,0.013888803437345738,0.01725803108351849,0.00025156572669511905,-0.00045017262290101835,0.005392492278265548,43.14250943848411,Bear
90,2010-05-13 00:00:00-04:00,-0.012430695198905384,-0.012508602592449028,0.01742083559536374,-0.01288010176181038,-0.011663222809510803,0.027005147877049662,39.10108242726482,Bear
91,2010-05-14 00:00:00-04:00,-0.018104681465731853,-0.018270576580486534,0.017519018882374376,-0.031033942249070672,-0.02681703052537171,0.023638674287811412,36.838460342729725,Bear
92,2010-05-17 00:00:00-04:00,0.0005264993872919899,0.0005263608351192034,0.01747582377565803,-0.030551578917098636,-0.023858995304770748,-0.01902551524512852,41.12810390418169,Bear
93,2010-05-18 00:00:00-04:00,-0.013602060736775279,-0.013695416283389245,0.017435920350164922,-0.043510007490472485,-0.03371868880816778,-0.029612139464617493,36.66919008956282,Bear
94,2010-05-19 00:00:00-04:00,-0.00569383365788656,-0.005710105323583113,0.017437953183645764,-0.04859492729912288,-0.03561802099639526,-0.04844552287600579,32.04412978360739,Bear
95,2010-05-20 00:00:00-04:00,-0.03775979203407431,-0.03849116305511961,0.01893421416597261,-0.08343389253387776,-0.06562236604522935,-0.07285091435368696,29.516462723270166,Range
96,2010-05-21 00:00:00-04:00,0.014599183535095372,0.014493641434078487,0.019291579365423982,-0.06912188313263962,-0.04726432316678133,-0.04197047530863707,29.59320821019041,Range
97,2010-05-24 00:00:00-04:00,-0.012831286642686623,-0.012914318637405496,0.019359737141218223,-0.07992388783645651,-0.05412990000967399,-0.05476089456196642,31.21399614303955,Bull
98,2010-05-25 00:00:00-04:00,0.0010215561991302469,0.0010210347656817562,0.0189417067543386,-0.07785023975021209,-0.04834497737462854,-0.04074746849876043,32.3667113237437,Bull
99,2010-05-26 00:00:00-04:00,-0.006028685780313459,-0.0060469316759070215,0.018726299155480304,-0.08203367488180617,-0.0491846342680913,-0.04107051562145736,37.05689499600637,Bull
100,2010-05-27 00:00:00-04:00,0.033498216947475346,0.032949374881763534,0.020299105941483948,-0.05033012109446556,-0.01570902349307054,0.029942320097561703,48.966981921660526,Range
101,2010-05-28 00:00:00-04:00,-0.012549527261183413,-0.012628937653163651,0.020176235884953132,-0.06109038840106401,-0.025456832483957373,0.0023830566574389866,33.591090775063805,Range
102,2010-06-01 00:00:00-04:00,-0.016823688687034655,-0.01696681447767816,0.019961253520511,-0.07554668722724861,-0.03801772345171871,-0.0016708766879651726,31.30624712605926,Range
103,2010-06-02 00:00:00-04:00,0.026039175310744733,0.025705928583720936,0.02066118747618997,-0.05045262331271042,-0.011747876148462783,0.023279452903223197,34.773348557349735,Range
104,2010-06-03 00:00:00-04:00,0.003444232042638884,0.0034383142597092598,0.020696095158639738,-0.046082048300318645,-0.007555412288708343,0.03303168823294933,38.16146387519296,Bear
105,2010-06-04 00:00:00-04:00,-0.035137037069900234,-0.03576919505346766,0.020850332854476405,-0.07800787621686613,-0.0385419494436614,-0.03557258332475388,35.32579519739157,Range
106,2010-06-07 00:00:00-04:00,-0.012450591836138725,-0.012528749874841129,0.020781985852335403,-0.08772973896928118,-0.0459227600757462,-0.03547595464409803,33.320261725013026,Range
107,2010-06-08 00:00:00-04:00,0.010711729679523607,0.010654765531803001,0.01800858959910991,-0.07636663650903686,-0.032412808459266425,-0.00846292269053861,38.41213959560398,Bear
108,2010-06-09 00:00:00-04:00,-0.005345881841592792,-0.0053602221986611045,0.018007926130460275,-0.0795069066037979,-0.03412795182398323,-0.03879261047326321,38.52026979703327,Bear
109,2010-06-10 00:00:00-04:00,0.029231589306999206,0.028812494023802936,0.01910934238586529,-0.05124064427675115,-0.005335631481781276,-0.01409069125607676,53.389511064414776,Bear
110,2010-06-11 00:00:00-04:00,0.004855663378774855,0.004843912668328418,0.019074297570122148,-0.04541903283128133,-0.00045771878525214485,0.02677436126331667,51.2549933511172,Bear
111,2010-06-14 00:00:00-04:00,-0.001550377719324314,-0.0015515807985061636,0.018722928417448038,-0.04552166447032096,-0.0018165518685042445,0.03810752626235714,54.18992385299776,Bear
112,2010-06-15 00:00:00-04:00,0.022737838250486142,0.022483186532505604,0.019509908671228558,-0.022667212343907,0.01885389509486082,0.050459607921805816,58.759383864189,Bear
113,2010-06-16 00:00:00-04:00,-0.0003571639123752801,-0.00035722771059683224,0.019271593316567914,-0.021807599898910054,0.016699618050197595,0.05572821997929256,60.30105357425982,Bear
114,2010-06-17 00:00:00-04:00,0.0016079023116128965,0.0016066110206855197,0.0192275508418163,-0.019168718824351807,0.016559308550799748,0.027393386299595646,53.47784275132102,Bear
115,2010-06-18 00:00:00-04:00,0.0010839710457002383,0.001083383973294306,0.01700983278254892,-0.016986344845023718,0.015952359828670337,0.02353709937264692,57.784875217985444,Bear
116,2010-06-21 00:00:00-04:00,-0.002864185208770187,-0.0028682948362572726,0.01679141316640167,-0.018493798117619312,0.011785692944546396,0.022190280587929267,62.93023686707865,Bear
117,2010-06-22 00:00:00-04:00,-0.01651505908529549,-0.016652952999070048,0.016975104029878958,-0.03306735472501174,-0.00445714117639272,-0.01704160136745836,49.25888212492995,Range
118,2010-06-23 00:00:00-04:00,-0.0031032449169933196,-0.0031080699662929348,0.017002810656733855,-0.03435811534179487,-0.0068327410420686565,-0.019741849185348048,47.01089097987297,Range
119,2010-06-24 00:00:00-04:00,-0.0165702328953089,-0.016709054882698176,0.017391893781726942,-0.04813815814086521,-0.021118511200318144,-0.0375325087459113,53.97059419584955,Range
120,2010-06-25 00:00:00-04:00,0.004188947386693176,0.004180198171413762,0.015608178797333509,-0.04196986478803855,-0.015422250615619729,-0.03454730583011878,61.03089774191879,Range
121,2010-06-28 00:00:00-04:00,-0.003151871192259792,-0.003156848800203942,0.015380981025021324,-0.04307471468886105,-0.016790794242824165,-0.03482585084245804,55.766895461514316,Range
122,2010-06-29 00:00:00-04:00,-0.03087515168512256,-0.03136183296062978,0.016449726247557243,-0.07013201052101604,-0.042849672867341954,-0.04891858330867249,45.54657025078998,Range
123,2010-06-30 00:00:00-04:00,-0.009499964745450007,-0.009545377250851608,0.015226312773993259,-0.0761484771310982,-0.047229275886261635,-0.055021322961104846,29.059114545153946,Bull
124,2010-07-01 00:00:00-04:00,-0.004456652608616274,-0.004466613089472109,0.015153239086382391,-0.07740393343339115,-0.046802448958924124,-0.04338137117560581,25.109004962253934,Bull
125,2010-07-02 00:00:00-04:00,-0.005449803486532456,-0.005464707840751973,0.013207024124714395,-0.0794156222291909,-0.047279191288056584,-0.05256351629672118,24.368362470813707,Bull
126,2010-07-06 00:00:00-04:00,0.006555737327888833,0.006534341939390547,0.013090322657442572,-0.07030489200392342,-0.03727110268411485,-0.04333709331843083,12.41375543062152,Bull
127,2010-07-07 00:00:00-04:00,0.03149603753269714,0.031010212060518263,0.014779855641674,-0.03847437613582421,-0.006291313582069792,0.018232067016336284,31.83121262483631,Bull
128,2010-07-08 00:00:00-04:00,0.0098956133756678,0.009846972418470878,0.014876849188254373,-0.027062395781239902,0.0032036243824944493,0.03817068276425717,35.65851778832065,Range
129,2010-07-09 00:00:00-04:00,0.007465454250284331,0.007437725665508289,0.013416836668642835,-0.017863119276728484,0.009664769941936338,0.05060327231460171,38.357039378784776,Range
130,2010-07-12 00:00:00-04:00,0.0006483902463434443,0.0006481801322067331,0.013365864765793734,-0.01502960358808777,0.009327455131649197,0.05704516163645579,39.397811903638775,Bull
131,2010-07-13 00:00:00-04:00,0.015088513463270115,0.014975814074114462,0.013803501145211209,0.00140024930485534,0.022166127071378907,0.06600594681182614,50.286036864410576,Range
132,2010-07-14 00:00:00-04:00,-9.108617459852031e-05,-9.109032319604364e-05,0.012763495122659245,0.0031650239668375452,0.019928931308363713,0.03336203884762279,51.363707168167416,Bull
133,2010-07-15 00:00:00-04:00,0.0002736511032082056,0.00027361366757444133,0.012765283774106092,0.0047786063219246505,0.018248337901349596,0.023516495981713792,58.29658468863618,Range
134,2010-07-16 00:00:00-04:00,-0.02753489245752061,-0.027921083266904494,0.014081755918771702,-0.0211649531972401,-0.008864996377983053,-0.012041479797392562,46.26310946645732,Bull
135,2010-07-19 00:00:00-04:00,0.005906636865578685,0.005889261074135184,0.01418136213715586,-0.01445804179109674,-0.0027247673513129456,-0.00684991640765753,49.27179819639095,Bull
136,2010-07-20 00:00:00-04:00,0.011091185644194201,0.01103012948666724,0.014473280322559257,-0.003114561721992415,0.007536289705567304,-0.010760852651154895,64.87786273482396,Bull
137,2010-07-21 00:00:00-04:00,-0.012997723347354828,-0.013082932912364214,0.014298108108840909,-0.01452502889290447,-0.005032586755177712,-0.023529766474587155,63.03299585913978,Range
138,2010-07-22 00:00:00-04:00,0.022321902617379097,0.02207641539469455,0.015207851827981766,0.00855344352498672,0.015515692520268777,-0.002006195118763987,70.05977507094669,Range
139,2010-07-23 00:00:00-04:00,0.008678667568081666,0.008641224414535131,0.014783167559979275,0.01852330750825142,0.021961079672418428,0.035158026278934607,74.01982582807157,Bear
140,2010-07-26 00:00:00-04:00,0.010415902120572529,0.010362030371084671,0.014908317918058443,0.029869527838758875,0.02940909234246077,0.039798419283868514,74.72961941634622,Bear
141,2010-07-27 00:00:00-04:00,-8.935420131894745e-05,-8.935819364341654e-05,0.014870578172106566,0.030119985532385762,0.026451148239782264,0.028300437872134765,68.96804516959332,Bear
142,2010-07-28 00:00:00-04:00,-0.006454768954474166,-0.006475691055750327,0.012907082626942403,0.023958800916397335,0.017903680615476078,0.03511716264200526,63.09771242464858,Range
143,2010-07-29 00:00:00-04:00,-0.0048721867200490765,-0.004884094515513344,0.012708066222198364,0.019267044166948754,0.011697056124007362,0.007582715298635412,58.472720075649285,Bear
144,2010-07-30 00:00:00-04:00,-0.00018149732551897557,-0.00018151379815175019,0.012604587267824758,0.01926306920960955,0.010405507742065143,-0.0012678228246812973,58.175100479609426,Bear
145,2010-08-02 00:00:00-04:00,0.022581049702001588,0.022329872005646054,0.013093319461678176,0.04117634631623042,0.02996276768536179,0.01075665571347395,60.645527515394015,Bear
146,2010-08-03 00:00:00-04:00,-0.004788704546055844,-0.0048002071280065055,0.013267396971104378,0.03549694380758703,0.02259285619851687,0.006006331613585658,58.515553352832775,Bear
147,2010-08-04 00:00:00-04:00,0.006683435432393026,0.0066612002942281045,0.01166822989197115,0.041308777580329914,0.026550279674942792,0.019309316104098917,60.404814060177024,Bear
148,2010-08-05 00:00:00-04:00,-0.0010627926482799088,-0.0010633578128571846,0.011594427103592944,0.039140703695710606,0.022978859749773695,0.02321127805737544,73.97347865293105,Bear
149,2010-08-06 00:00:00-04:00,-0.0040759912095921225,-0.0040843207034296425,0.011629519056638421,0.0338147188013719,0.016987422848902665,0.019225664614686,70.01564890750373,Bear
150,2010-08-09 00:00:00-04:00,0.005338697919109459,0.0053244975897980135,0.011646472690142913,0.038807538440457354,0.020238668234770673,0.0020398899902103196,68.55972936337679,Bear
151,2010-08-10 00:00:00-04:00,-0.00539874929851758,-0.005413375210350634,0.011361006700846886,0.03252948294223375,0.013309063976766539,0.0014256594449602034,73.39203824936683,Bear
152,2010-08-11 00:00:00-04:00,-0.02740727347217875,-0.02778985942019971,0.013051597471540074,0.003810260985598941,-0.013103597427899169,-0.03248699814341394,49.33547864289637,Range
153,2010-08-12 00:00:00-04:00,-0.00612970055752049,-0.006148564297540174,0.013120856860885072,-0.0021269602389829946,-0.017360550719750602,-0.0373945130956268,42.43219500070709,Range
154,2010-08-13 00:00:00-04:00,-0.0029456424264552306,-0.0029499893695662527,0.011495693765538368,-0.004723352390778195,-0.01836142210523259,-0.03630197999956786,35.132892050453066,Range
155,2010-08-16 00:00:00-04:00,-0.00046166582355189334,-0.00046177242402867176,0.01143573637140528,-0.0055384700279189555,-0.01705330033164598,-0.04186209527778706,35.00467664964452,Range
156,2010-08-17 00:00:00-04:00,0.012284809839615995,0.01220996391837672,0.011496803525228352,0.0058283733538307255,-0.004506029250266114,-0.024826837893289766,44.64587400633128,Range
157,2010-08-18 00:00:00-04:00,0.001825555141578672,0.0018238908409983464,0.01104489216108256,0.006985282969087441,-0.0024332564773226375,0.004483549835366363,47.775952452263056,Range
158,2010-08-19 00:00:00-04:00,-0.017397238115120284,-0.017550348458867243,0.010631701486184657,-0.010956596686265741,-0.01793738005572009,-0.006904310462008567,40.89880102034941,Bull
159,2010-08-20 00:00:00-04:00,-0.003243982198599782,-0.0032492553158727654,0.010411734980529214,-0.01396558705348503,-0.019149967243328892,-0.00720146571686886,26.205923137876383,Bull
160,2010-08-23 00:00:00-04:00,-0.003813194791911334,-0.0038204835540516405,0.010051165870857973,-0.01735777169509083,-0.02075537297039652,-0.010530395617427746,26.519476999951735,Bull
161,2010-08-24 00:00:00-04:00,-0.014842675356830592,-0.014953930114083025,0.010438970656229785,-0.03132766175598001,-0.03203670579150395,-0.03704647269802219,18.20532059968521,Bull
162,2010-08-25 00:00:00-04:00,0.0038847929753194066,0.0038772666529278974,0.010500026981181902,-0.026576404479435083,-0.025652462828420958,-0.03506713575120801,21.184359739771736,Bull
163,2010-08-26 00:00:00-04:00,-0.006701913187761477,-0.006724471855263465,0.010532445637878357,-0.031997324736935256,-0.029206978725760432,-0.024564142154455904,20.75162820112699,Bull
164,2010-08-27 00:00:00-04:00,0.01548999414575536,0.015371248859041408,0.01125587798386591,-0.016143362172974997,-0.012837257155856483,-0.00623087708260639,26.90277061478831,Bull
165,2010-08-30 00:00:00-04:00,-0.014505271076950654,-0.014611501035782484,0.010070800403977018,-0.029266893030452972,-0.024633714537099467,-0.016897004375599267,25.123082128283457,Bull
